"HerdNumber","Race","Disease","Huld","Hasetrykning","Andre_trykninger","Halthed","Hud_Haarlag","Hygiejne_yver","Hygiejne_haser","Flugtafstand","Boer","Skede","Goedning","Ketonstof_urin","CMT_min_1_kirtel","Rejseadfaerd","LactationNumber","Calving_month","InseminationNumber","Insemination_month","MilkYield","Change_milkyield","DiseaseCategory"
"2","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,"0","0","5","1",,,2,0,2,1,40,-6.2,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,"1","0","5","1",,,2,0,6,0,0,-60.6,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","0","0","0","0","0","0","0","0",,,,,,,2,0,2,0,49.7999992370605,0.8,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"4","0","5","1",,,2,0,2,1,52.5999984741211,52.6,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"3","0","5","1",,,2,0,2,0,60.5999984741211,60.6,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"1","0","5","1",,,3,0,5,0,50.5999984741211,-6.6,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","4",,,,,,,,"0","0","5","1",,,3,0,1,1,58,58,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.25",,,,,,,,"1","0","5","1",,,2,0,1,1,50.4000015258789,50.4,"Udder disorders"
"2","Danish red and white Cattle","Yverbetaendelse","3.75",,,,,,,,"0","0","5","1",,,3,0,2,0,33.2999992370605,33.3,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,,,,,,,2,1,1,0,0,-35.8,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,"1","0","5","1",,,3,0,1,0,60.7999992370605,-3.4,"Udder disorders"
"2","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,2,0,1,0,55.7999992370605,1.8,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"1","0","5","1",,,3,0,2,0,44.2000007629395,-15.8,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,,,,,,,2,0,1,0,46.4000015258789,46.4,"Udder disorders"
"2","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,2,1,3,0,0,-13.2,"Udder disorders"
"2","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"3","0","5","1",,,2,1,1,0,0,-35.2,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","4",,,,,,,,"0","0","5","1",,,2,0,1,0,49.5999984741211,-6.6,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3",,,,,,,,"0","0","5","1",,,2,0,1,1,57.7999992370605,23.2,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"3","0","5","1",,,3,0,1,0,47,47,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,3,0,1,1,53,53,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,"0","0","5","1",,,2,0,2,0,29,-9.6,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,3,0,2,1,65,4,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,"1","0","5","1",,,3,0,1,1,48.5999984741211,48.6,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"0","0","6","1",,,2,0,1,0,62.4000015258789,8.8,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"3","0","6","1",,,3,0,2,0,56,32.8,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","4",,,,,,,,"0","0","5","1",,,2,0,1,0,44.5999984741211,44.6,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","4",,,,,,,,"0","0","5","3",,,3,0,1,0,35.2000007629395,35.2,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3",,,,,,,,"2","0","5","1",,,2,0,5,0,29.6000003814697,-17,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,3,0,1,0,59,21.4,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"7","0","5","1",,,2,0,2,0,47,1.8,"Udder disorders"
"2","Danish red and white Cattle","Yverbetaendelse","4",,,,,,,,"1","0","5","1",,,2,1,2,0,27.2000007629395,27.2,"Udder disorders"
"2","Danish red and white Cattle","Yverbetaendelse","4",,,,,,,,"1","0","5","1",,,2,1,2,0,27.2000007629395,27.2,"Udder disorders"
"2","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"2","4","6","1",,,2,0,1,0,39,0.8,"Udder disorders"
"2","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"0","0","6","1",,,1,0,1,0,38.2000007629395,20.3,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.25",,,,,,,,"0","0","5","1",,,2,0,1,0,46.2000007629395,-14.4,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,"2","0","5","1",,,2,0,3,1,53.7999992370605,53.8,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","0","0","0","0","0","0","1","0",,,,,,"0",2,0,3,1,59,9.4,"Udder disorders"
"2","Danish red and white Cattle","Yverbetaendelse","3.75",,,,,,,,"1","0","5","1",,,2,0,1,0,0,-33.6,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3",,,,,,,,"0","0","5","1",,,2,0,4,0,48.5999984741211,-14.6,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,2,0,2,1,49.2000007629395,49.2,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"1","0","5","1",,,2,0,2,1,51.5999984741211,51.6,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"2","0","5","1",,,2,0,1,0,50.7999992370605,1,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"2","0","5","1",,,1,0,2,0,40.4000015258789,0,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","4",,,,,,,,"1","0","5","1",,,1,0,4,0,30.3999996185303,30.4,"Udder disorders"
"2","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,,,,,,,1,0,1,0,35.0999984741211,-1.5,"Udder disorders"
"2","Danish red and white Cattle","Yverbetaendelse","4",,,,,,,,"1","0","5","1",,,1,0,1,0,21.8999996185303,0,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"1","0","5","1",,,1,0,3,0,41.5999984741211,0,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"3","5","5","1",,,1,0,2,0,33,0,"Udder disorders"
"2","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"5","3","4","1",,,1,0,3,1,14,-12.2,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"1","0","5","1",,,4,0,1,1,52,-8.1,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","4.25",,,,,,,,"2","0","5","1",,,5,1,1,0,0,0,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3",,,,,,,,"2","3","5","1",,,9,1,3,0,0,-18.1,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,"2","0","5","1",,,6,0,2,0,35.7999992370605,-13.5,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3",,,,,,,,"4","1","5","1",,,7,0,2,0,25.2999992370605,-14.1,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"2","0","5","1",,,6,0,1,0,49.5,14.1,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.25",,,,,,,,"5","0","5","1",,,5,1,1,0,26.6000003814697,-16.4,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,6,0,1,1,48.2999992370605,18.7,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"5","0","5","1",,,5,0,1,0,53.2999992370605,-10.6,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,,,,,,,5,1,1,0,29.7000007629395,29.7,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.25",,,,,,,,"2","0","5","1",,,4,0,3,0,56.0999984741211,2.8,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,,,,,,,5,1,2,0,0,0,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","4.25",,,,,,,,"1","0","8","6",,,5,1,3,0,8.5,8.5,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"3","0","5","1",,,4,0,1,0,49.0999984741211,-3.1,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.25",,,,,,,,"9","0","6","1",,,4,0,1,0,29.2999992370605,-24.7,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"1","0","5","1",,,5,0,1,0,45.4000015258789,17.1,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"1","0","5","1",,,5,0,1,0,28.2999992370605,28.3,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"2","3","5","1",,,4,1,2,0,24,24,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,"1","0","5","1",,,5,0,2,0,41,-7,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,,,,,,,5,1,1,0,0,0,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,5,0,2,1,38.2000007629395,-19.4,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,"0","0","5","1",,,4,0,1,0,47.5999984741211,-2.7,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","4",,,,,,,,,,,,,,5,1,2,0,42.2999992370605,10.1,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,4,1,4,0,0,-24.6,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.75",,,,,,,,,,,,,,4,1,4,0,0,-24.6,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","2.75",,,,,,,,"1","0","5","1",,,5,0,1,1,28.7000007629395,-8.6,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"3","0","5","5",,,4,0,1,0,32.0999984741211,32.1,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.75",,,,,,,,"0","0","5","1",,,3,0,1,0,42.2000007629395,42.2,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,4,0,1,1,30.5,-6.6,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,,,,,,,4,1,3,0,0,-34.3,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,4,0,1,0,49.0999984741211,16.7,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.75",,,,,,,,,,,,,,3,1,2,0,0,-57.7,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,"2","0","5","1",,,3,0,1,0,41.5,-13.4,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,,,,,,,5,1,1,0,0,-37.2,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,4,0,1,0,39.9000015258789,39.9,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.5",,,,,,,,"0","0","5","1",,,4,0,1,1,47.9000015258789,-9.2,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.25",,,,,,,,"3","0","5","1",,,5,0,2,0,26.2000007629395,-20.7,"Udder disorders"
"3","Danish Holstein","Yverbetaendelse","3.75",,,,,,,,,,,,,,4,1,1,0,0,0,"Udder disorders"
"3","Danish red and white Cattle","Yverbetaendelse","3.5",,,,,,,,"2","0","5","2",,,4,1,1,0,32.2000007629395,32.2,"Udder disorders"
